,콘존ID,방향,grs80x,grs80y,노선번호,노선명,위도,경도
1660,0150CZE060,E,161963.28491800002,402042.03618,150,서해안선,36.21552099151808,126.57698427336963
1661,0150CZE060,E,161098.286748,403610.26234099997,150,서해안선,36.22961905497092,126.56728682526187
1662,0150CZE060,E,160439.6028,405252.323897,150,서해안선,36.24439012399189,126.5598773802325
1663,0150CZE060,E,160588.753971,406903.356471,150,서해안선,36.259274816399866,126.56145355620289
1664,0150CZE060,E,161097.666242,407517.752557,150,서해안선,36.264832187799605,126.56708574899942
1665,0150CZE060,E,162973.36871900002,409580.462136,150,서해안선,36.28349441559795,126.58786081526
1666,0150CZE070,E,163012.086596,411553.635076,150,서해안선,36.301277470674606,126.58819833425669
1667,0150CZE070,E,163117.427735,413535.284619,150,서해안선,36.31913941228783,126.5892774617075
1668,0150CZE070,E,161961.52287000002,415007.125127,150,서해안선,36.33235812947478,126.57633388062966
1669,0150CZE070,E,160644.400823,416832.734285,150,서해안선,36.348756815236875,126.56157217943888
1670,0150CZE070,E,160297.966952,419208.19723600004,150,서해안선,36.37014914040582,126.55759181445215
1671,0150CZE070,E,160116.848511,420797.260444,150,서해안선,36.38446148761467,126.55549215124212
1672,0150CZE080,E,160316.390599,423050.668589,150,서해안선,36.40477626922958,126.55760097844555
1673,0150CZE080,E,161773.046759,424957.188042,150,서해안선,36.422015850266014,126.5737457318571
1674,0150CZE080,E,162715.039393,427480.822983,150,서해안선,36.44479448344722,126.58412798051398
1675,0150CZE090,E,163339.14779400002,429168.195673,150,서해안선,36.46002416295601,126.59100922735483
1676,0150CZE090,E,162944.377009,431514.00458,150,서해안선,36.48114799485836,126.58649297700649
1677,0150CZE090,E,162897.24673699998,433884.770283,150,서해안선,36.50250999276838,126.58585333499157
1678,0150CZE090,E,162851.85906199997,436265.78188699996,150,서해안선,36.52396430519092,126.58523224728468
1679,0150CZE090,E,162523.962278,438434.21638,150,서해안선,36.54349191226246,126.58146600874575
1680,0150CZE090,E,162131.068815,440678.69466599997,150,서해안선,36.563701999272304,126.57696804136366
1681,0150CZE100,E,161284.351763,442380.20116099995,150,서해안선,36.579000709115554,126.56742414599128
1682,0150CZE100,E,160538.304041,444228.49892299995,150,서해안선,36.595625519444326,126.55899391918118
1683,0150CZE100,E,160116.771925,446383.374214,150,서해안선,36.61502590016722,126.55417145804124
1684,0150CZE100,E,159989.238522,447576.919264,150,서해안선,36.625775741875444,126.55268375158265
1685,0150CZE110,E,160409.24970699998,450020.39602399996,150,서해안선,36.64781170572202,126.55725333806443
1686,0150CZE110,E,160193.729789,452469.83555699995,150,서해안선,36.66987479318259,126.55471612543661
1687,0150CZE110,E,160363.684014,454891.63450299995,150,서해안선,36.69170480916484,126.55649196247413
1688,0150CZE110,E,160890.709704,457008.034196,150,서해안선,36.710797536306714,126.56228080302817
1689,0150CZE110,E,160982.429394,458204.52495200007,150,서해안선,36.72158287587167,126.56324629348644
1690,0150CZE110,E,161021.233886,459203.508919,150,서해안선,36.73058629158461,126.56362972239441
1691,0150CZE110,E,161194.336204,460086.642522,150,서해안선,36.73855126892602,126.56552272449515
1692,0150CZE110,E,161382.700241,460966.973075,150,서해안선,36.74649157099928,126.56758713848781
1693,0150CZE120,E,161591.993716,461945.118184,150,서해안선,36.75531407814663,126.56988142264389
1694,0150CZE120,E,161597.244736,463324.196763,150,서해안선,36.767741073783384,126.56987083784995
1695,0150CZE120,E,161255.696722,464368.98073,150,서해안선,36.77714163727915,126.56599237252613
1696,0150CZE120,E,161212.052081,465264.78899399994,150,서해안선,36.78521188846751,126.5654579164122
1697,0150CZE120,E,161361.991724,466050.37116700003,150,서해안선,36.792296805104,126.56709782755698
1698,0150CZE120,E,161550.92791199998,466930.579095,150,서해안선,36.800235936883354,126.56917020685061
1699,0150CZE120,E,162174.322194,468388.409758,150,서해안선,36.81339735762948,126.57608288406468
1700,0150CZE120,E,162673.353263,469137.69674799993,150,서해안선,36.82016888362175,126.58163870792819
1701,0150CZE130,E,163172.384223,469886.98363999993,150,서해안선,36.82694014755828,126.58719550630809
1702,0150CZE130,E,163749.501048,470702.90751000005,150,서해안선,36.834314600900704,126.593625434184
1703,0150CZE130,E,164110.427555,471048.298946,150,서해안선,36.837440631620225,126.5976550930841
1704,0150CZE130,E,164499.390818,471362.703755,150,서해안선,36.84028836294299,126.60200084271072
1705,0150CZE130,E,165588.478167,472243.049892,150,서해안선,36.84826128215854,126.61417054853656
1706,0150CZE130,E,166694.271519,473100.84297700005,150,서해안선,36.856030325761076,126.6265311014809
1707,0150CZE140,E,167417.0279,473440.226438,150,서해안선,36.8591136481103,126.63462091574458
1708,0150CZE140,E,168193.632248,473631.116992,150,서해안선,36.860860186687994,126.64332145647057
1709,0150CZE140,E,168877.83826,473779.91986,150,서해안선,36.8622238054896,126.65098795602307
1710,0150CZE140,E,169554.768281,473957.842293,150,서해안선,36.863849089180206,126.65857196937587
1711,0150CZE150,E,170412.13171800002,474232.415558,150,서해안선,36.866350465112546,126.66817602392648
1712,0150CZE150,E,171158.89926500001,474516.46515299997,150,서해안선,36.86893308796434,126.67654000924894
1713,0150CZE150,E,171811.879447,474974.920748,150,서해안선,36.87308388207449,126.68384621579952
1714,0150CZE150,E,172673.042306,476075.435358,150,서해안선,36.88302578791717,126.69346513388432
1715,0150CZE160,E,173392.157768,476766.70097299997,150,서해안선,36.88927522892756,126.70150732474244
1716,0150CZE160,E,173935.755243,477207.998432,150,서해안선,36.89326686537502,126.70759028217985
1717,0150CZE160,E,173935.755243,477207.998432,150,서해안선,36.89326686537502,126.70759028217985
1718,0150CZE160,E,174249.053673,477456.85553400003,150,서해안선,36.89551788170531,126.71109662447157
1719,0150CZE160,E,175103.542544,478149.899246,150,서해안선,36.90178573092849,126.72066038632231
1720,0150CZE170,E,175808.835564,478513.28282799997,150,서해안선,36.90507847413554,126.72856213230966
1721,0150CZE170,E,176756.513881,478833.261309,150,서해안선,36.90798557683775,126.73918567583664
1722,0150CZE170,E,177583.81261700002,479179.741828,150,서해안선,36.911127685358366,126.74845843192631
1723,0150CZE180,E,178396.57678,479918.59987399995,150,서해안선,36.917804401743844,126.75755765701602
1724,0150CZE180,E,179111.845303,480617.80032399995,150,서해안선,36.92412091562354,126.76556534074707
1725,0150CZE180,E,179755.41185499998,481247.28261099994,150,서해안선,36.92980713009407,126.77277141485004
1726,0150CZE180,E,180327.109937,481807.182029,150,서해안선,36.93486440721749,126.77917365044996
1727,0150CZE190,E,180327.109937,481807.182029,150,서해안선,36.93486440721749,126.77917365044996
1728,0150CZE190,E,180541.387716,482017.26332200004,150,서해안선,36.93676186691912,126.78157348030769
1729,0150CZE190,E,181509.936072,482689.696841,150,서해안선,36.942840565050396,126.79242911408241
1730,0150CZE190,E,182508.526361,482702.15948100004,150,서해안선,36.94297192741845,126.80363901605375
1731,0150CZE190,E,183707.589515,482714.161954,150,서해안선,36.94310157246611,126.81709949244589
1732,0150CZE190,E,184476.734101,482924.71859799995,150,서해안선,36.94501185371664,126.82572964125568
1733,0150CZE190,E,185619.076526,483544.787883,150,서해안선,36.950617341525174,126.83854219254835
1734,0150CZE200,E,186753.309861,484180.61963699997,150,서해안선,36.95636336542799,126.85126529994527
1735,0150CZE200,E,187538.30913,484621.32846800005,150,서해안선,36.96034524359076,126.86007203245448
1736,0150CZE200,E,188513.609513,486310.631678,150,서해안선,36.97557970092446,126.87099762968562
1737,0150CZE200,E,188450.394058,487208.65750200005,150,서해안선,36.98367088707404,126.87027392945367
1738,0150CZE200,E,188388.513088,488106.77533900004,150,서해안선,36.991762903047345,126.86956506254263
1739,0150CZE200,E,188354.922571,488705.99274200003,150,서해안선,36.99716192132658,126.86917848404262
1740,0150CZE200,E,188354.922571,488705.99274200003,150,서해안선,36.99716192132658,126.86917848404262
1741,0150CZE200,E,188393.831149,489703.968066,150,서해안선,37.006154956360966,126.86960022793974
1742,0150CZE210,E,188479.598504,490398.855283,150,서해안선,37.01241749168538,126.8705532373072
1743,0150CZE210,E,188650.168851,491281.759157,150,서해안선,37.02037521618598,126.8724565182934
1744,0150CZE210,E,189016.779052,492318.833894,150,서해안선,37.02972440892813,126.87656116465067
1745,0150CZE210,E,189492.277879,493529.00308199995,150,서해안선,37.04063438117776,126.88188832969348
1746,0150CZE210,E,189794.649002,494269.887525,150,서해안선,37.04731363211742,126.88527706966977
1747,0150CZE220,E,190125.105439,495212.05833100004,150,서해안선,37.0558068113694,126.8889795067688
1748,0150CZE220,E,190125.105439,495212.05833100004,150,서해안선,37.0558068113694,126.8889795067688
1749,0150CZE220,E,190137.18499500002,496405.55496000004,150,서해안선,37.06656119507605,126.88909966102528
1750,0150CZE220,E,189982.722304,497696.70758999995,150,서해안선,37.07819374286867,126.88734563319224
1751,0150CZE220,E,189953.426272,499188.539894,150,서해안선,37.09163584872214,126.88699621759653
1752,0150CZE220,E,190131.821607,500070.060959,150,서해안선,37.09958083166577,126.88899121661483
1753,0150CZE220,E,189894.070032,501539.69152700005,150,서해안선,37.112820616425914,126.88629692146955
1754,0150CZE230,E,189579.21729600002,502593.96834200004,150,서해안선,37.12231686054051,126.88273983127279
1755,0150CZE230,E,189550.377814,502689.74463000003,150,서해안선,37.12317954267824,126.882413979901
1756,0150CZE230,E,189550.377814,502689.74463000003,150,서해안선,37.12317954267824,126.882413979901
1757,0150CZE230,E,189350.186084,504663.573657,150,서해안선,37.14096267697888,126.88013324562651
1758,0150CZE230,E,189125.334469,506134.104354,150,서해안선,37.15421042321454,126.87758112546823
1759,0150CZE230,E,188790.441595,507593.02408400003,150,서해안선,37.16735214895661,126.87378930637631
1760,0150CZE230,E,188745.056486,509092.714638,150,서해안선,37.18086462041007,126.87325573777453
1761,0150CZE230,E,188602.698449,510686.178292,150,서해안선,37.195220822744375,126.87162831707127
1762,0150CZE230,E,188452.57683900002,512078.49430699996,150,서해안선,37.20776443332336,126.86991592302368
1763,0150CZE230,E,188907.87767000002,514118.56209799997,150,서해안선,37.22615192835594,126.87501464646196
1764,0150CZE240,E,189520.62741800002,515804.31350200006,150,서해안선,37.24134838971251,126.88189536806995
1765,0150CZE240,E,189575.755404,516200.6037,150,서해안선,37.24491975462262,126.88251112769835
1766,0150CZE240,E,189575.755404,516200.6037,150,서해안선,37.24491975462262,126.88251112769835
1767,0150CZE240,E,189716.856594,517190.733797,150,서해안선,37.25384281530642,126.88408777343223
1768,0150CZE240,E,190632.92086800002,519065.625478,150,서해안선,37.270746014290225,126.89439010384453
1769,0150CZE240,E,190922.718833,519917.796033,150,서해안선,37.27842727393749,126.89764705496256
1770,0150CZE240,E,190954.404774,520012.668374,150,서해안선,37.279282418606,126.89800318300951
1771,0150CZE250,E,190954.404774,520012.668374,150,서해안선,37.279282418606,126.89800318300951
1772,0150CZE250,E,191338.134784,521355.599272,150,서해안선,37.291386380045964,126.90231442123184
1773,0150CZE250,E,191145.08511800002,520581.674729,150,서해안선,37.28441121555667,126.90014649068881
1774,0150CZE250,E,191022.10984000002,522599.591435,150,서해안선,37.30259219884834,126.89873537936163
1775,0150CZE250,E,190535.331353,523466.647108,150,서해안선,37.31039984109292,126.89323380564684
1776,0150CZE250,E,189594.56456099998,524361.852927,150,서해안선,37.31845588717077,126.8826089631803
1777,0150CZE250,E,189248.50044200002,525185.667165,150,서해안선,37.32587477357559,126.87869284795681
1778,0150CZE250,E,189090.48870699998,525764.654768,150,서해안선,37.33108978582763,126.87690152425796
1779,0150CZE250,E,188556.30309,526671.007733,150,서해안선,37.3392498645197,126.87086002563775
1780,0150CZE250,E,187746.86566500002,527038.283685,150,서해안선,37.34254879989705,126.86171963224116
1781,0150CZE260,E,187635.245188,527204.430221,150,서해안선,37.34404434664835,126.8604571943986
1782,0150CZE260,E,188131.70311300003,529085.772011,150,서해안선,37.361002204829816,126.86602985025478
1783,0150CZE260,E,188316.299887,529656.340926,150,서해안선,37.36614551267355,126.8681045885396
1784,0150CZE260,E,188344.448986,529752.296466,150,서해안선,37.367010449166514,126.86842084865869
1785,0150CZE260,E,188372.294115,529848.339992,150,서해안선,37.36787617366759,126.8687336830912
1786,0150CZE260,E,188403.260413,530540.585756,150,서해안선,37.37411385800015,126.8690724246347
1787,0150CZE260,E,188277.261104,531721.794133,150,서해안선,37.38475522368641,126.86763118754675
1788,0150CZE260,E,188558.262553,532785.243591,150,서해안선,37.39434063248047,126.87078770001607
1789,0150CZE260,E,189225.43273499998,533822.339139,150,서해안선,37.40369305872455,126.87830697262346
1790,0150CZE260,E,188558.262553,532785.243591,150,서해안선,37.39434063248047,126.87078770001607
1791,0150CZE260,E,189574.679285,534017.337221,150,서해안선,37.40545402210397,126.88224877015728
1792,0150CZE260,E,190102.416268,534456.281009,150,서해안선,37.40941477299801,126.88820353209226
1793,0150CZE270,E,190621.96286,535646.494708,150,서해안선,37.42014421134953,126.89405686901942
1794,0150CZE270,E,190643.484495,535744.117686,150,서해안선,37.42102402834026,126.89429876095622
1795,0150CZE270,E,190643.484495,535744.117686,150,서해안선,37.42102402834026,126.89429876095622
1796,0150CZE270,E,190695.18020499998,536039.625522,150,서해안선,37.42368712334953,126.8948790482312
1797,0150CZE270,E,190749.480152,536339.696922,150,서해안선,37.42639135882212,126.8954887415309
1798,0150CZE270,E,190749.480152,536339.696922,150,서해안선,37.42639135882212,126.8954887415309
1799,0150CZE270,E,190964.576268,537105.366504,150,서해안선,37.43329228326139,126.89790949980286
1800,0150CZE270,E,190462.884704,539846.187241,150,서해안선,37.457982398306406,126.89220551328383
1801,0150CZE270,E,147079.892245,249656.634598,150,서해안선,34.84143642285795,126.42141346565403
1802,0150CZE270,E,151365.35358599998,250173.904987,150,서해안선,34.84631276611782,126.46823544922863
1803,0150CZE270,E,152659.829642,251565.418125,150,서해안선,34.85891648027299,126.48230999478454
1804,0150CZE270,E,154005.256886,254398.324407,150,서해안선,34.88451312202278,126.49686691390724
1805,0150CZE270,E,154282.91854,256266.76396100002,150,서해안선,34.901367112883236,126.4998020608904
1806,0150CZE280,E,154158.769509,258863.39732199998,150,서해안선,34.924766575284835,126.49830139563265
1807,0150CZE280,E,154427.29269200002,260128.850852,150,서해안선,34.93618495948949,126.50117104633436
1808,0150CZE280,E,154788.815466,261374.955279,150,서해안선,34.947433008902806,126.50506058256147
1809,0150CZE280,E,154506.759023,262432.388331,150,서해안선,34.95695162996643,126.50191528407288
1810,0150CZE280,E,153894.046254,264855.425337,150,서해안선,34.978764056541685,126.49507321477904
1811,0150CZE280,E,153789.925246,266250.139046,150,서해안선,34.99133056764894,126.49385561568594
1812,0150CZE290,E,153539.931697,268834.66318800004,150,서해안선,35.01461466167641,126.49097323924013
1813,0150CZE290,E,153038.885098,270559.731386,150,서해안선,35.030140308463345,126.48538643613058
1814,0150CZE290,E,152732.440925,272635.400282,150,서해안선,35.04883486872325,126.48191036742415
1815,0150CZE290,E,152639.714141,273430.239562,150,서해안선,35.05599471721056,126.4808487095977
1816,0150CZE290,E,152525.330926,274624.68025100004,150,서해안선,35.066755281315274,126.47952659241358
1817,0150CZE290,E,152646.12839600001,276720.612584,150,서해안선,35.08565232847927,126.48073119601017
1818,0150CZE290,E,152736.786964,278117.688429,150,서해안선,35.09824888397162,126.48164561668209
1819,0150CZE290,E,152699.968887,280017.861729,150,서해안선,35.11537399859198,126.48113329758111
1820,0150CZE290,E,152701.158431,281418.238966,150,서해안선,35.12799605046197,126.48106630173827
1821,0150CZE290,E,152831.898499,283909.90123,150,서해안선,35.15046017946206,126.48235849865536
1822,0150CZE300,E,152902.227056,286904.556319,150,서해안선,35.17745496693227,126.48295948481137
1823,0150CZE300,E,153365.773876,288722.549308,150,서해안선,35.193862510964806,126.48794535342913
1824,0150CZE300,E,153602.26578299998,290384.190888,150,서해안선,35.20885013277659,126.49044846305722
1825,0150CZE300,E,154292.51700599998,292707.589214,150,서해안선,35.229822959416126,126.49789975966158
1826,0150CZE300,E,156082.021503,294862.001776,150,서해안선,35.24932095974166,126.51744196347289
1827,0150CZE300,E,158755.14673,298263.033605,150,서해안선,35.28008854507837,126.54664192748037
1828,0150CZE300,E,159569.165132,299977.73546399997,150,서해안선,35.29557658222596,126.5555048017213
1829,0150CZE300,E,160566.666772,302155.20085900003,150,서해안선,35.31524214425184,126.56636630824127
1830,0150CZE310,E,161187.298957,304057.037971,150,서해안선,35.33240787555577,126.57310090257673
1831,0150CZE310,E,161807.1936,305853.621635,150,서해안선,35.34862451792911,126.57983511020629
1832,0150CZE310,E,162649.492841,307765.84841,150,서해안선,35.36589140510446,126.5890138378477
1833,0150CZE310,E,164691.807171,309677.83949,150,서해안선,35.383198646300656,126.61140335596892
1834,0150CZE315,E,166091.23799000002,310963.449578,150,서해안선,35.394834484557705,126.62675160290489
1835,0150CZE315,E,167879.110078,312711.906166,150,서해안선,35.41065263189137,126.64636232316249
1836,0150CZE315,E,168885.970827,314298.437049,150,서해안선,35.42498406048472,126.65738673158982
1837,0150CZE315,E,169225.48927,315239.341639,150,서해안선,35.43347501643031,126.66108976591839
1838,0150CZE315,E,169924.28898800001,317323.82418600004,150,서해안선,35.4522838592801,126.66870834587455
1839,0150CZE315,E,170159.199326,318295.537066,150,서해안선,35.461048985044286,126.67126028028434
1840,0150CZE320,E,170806.250941,320182.694527,150,서해안선,35.478077121478485,126.6783206615697
1841,0150CZE320,E,170972.921141,321067.389878,150,서해안선,35.48605573912511,126.68012554755985
1842,0150CZE320,E,171205.19252799999,322346.696502,150,서해안선,35.497592838784435,126.68263977503445
1843,0150CZE320,E,171259.253497,323345.102679,150,서해안선,35.506592986637926,126.68320026341551
1844,0150CZE320,E,171617.985124,325409.030985,150,서해안선,35.525205346102815,126.68708221145047
1845,0150CZE320,E,171939.761643,327279.46399899997,150,서해안선,35.54207253499477,126.69056509290095
1846,0150CZE320,E,172281.54421700002,330158.522559,150,서해안선,35.568030748758055,126.69423553837758
1847,0150CZE340,E,172603.79109100002,332122.950004,150,서해안선,35.5857447971188,126.69772371183502
1848,0150CZE340,E,172381.075356,334814.493225,150,서해안선,35.609996988001804,126.69517443944893
1849,0150CZE340,E,172937.975652,336914.13461199997,150,서해안선,35.628935999748876,126.7012504105225
1850,0150CZE340,E,174361.827529,338812.273219,150,서해안선,35.64608144432576,126.71690843726441
1851,0150CZE350,E,175283.191122,340582.238682,150,서해안선,35.66205719096727,126.72702757084866
1852,0150CZE350,E,175698.68376400002,341380.422733,150,서해안선,35.6692613311202,126.73159214856807
1853,0150CZE350,E,176737.013511,343205.981835,150,서해안선,35.6857396223784,126.74300764077387
1854,0150CZE360,E,177534.25662200002,344475.570824,150,서해안선,35.6972005466063,126.75177947099517
1855,0150CZE350,E,178375.27763599998,346612.682775,150,서해안선,35.71648049773166,126.76101422589116
1856,0150CZE370,E,179722.872707,348472.075793,150,서해안선,35.73326726879274,126.77586013925496
1857,0150CZE370,E,181129.319892,349884.451579,150,서해안선,35.74602450033919,126.79137346296135
1858,0150CZE370,E,182166.444505,351711.045297,150,서해안선,35.76250629405997,126.80279881481309
1859,0150CZE370,E,182790.8167,352851.634043,150,서해안선,35.77279712780425,126.8096785204705
1860,0150CZE370,E,183216.33071500002,353528.89566700003,150,서해안선,35.778908389262654,126.81437019754814
1861,0150CZE370,E,184446.796677,355231.378778,150,서해안선,35.79427245552176,126.82794620635616
1862,0150CZE380,E,184907.787586,356115.257346,150,서해안선,35.802245690984414,126.83302912716867
1863,0150CZE380,E,185337.290028,358575.506057,150,서해안선,35.82442539026519,126.83773575265025
1864,0150CZE380,E,185688.779799,360950.245456,150,서해안선,35.84583303900279,126.84158294559735
1865,0150CZE380,E,185773.38081600002,363439.343394,150,서해안선,35.868267311723685,126.84247505465729
1866,0150CZS005,S,185967.696518,365721.465812,150,서해안선,35.888837712945524,126.84458644778786
1867,0150CZS010,S,186037.4771,366716.589992,150,서해안선,35.8978072327392,126.84534185222763
1868,0150CZS020,S,185199.923285,369054.407565,150,서해안선,35.91886436520772,126.83602111925074
1869,0150CZS030,S,184900.85843599998,371189.062154,150,서해안선,35.93809817005417,126.83266708345528
1870,0150CZS030,S,185053.983526,372177.215468,150,서해안선,35.947006143153054,126.83434546762737
1871,0150CZS030,S,185222.35278699998,374471.596346,150,서해안선,35.96768650222661,126.83616888919936
1872,0150CZS030,S,184889.75430899998,375705.12782600004,150,서해안선,35.978798416023906,126.83245808898138
1873,0150CZS030,S,183095.429515,377584.49419,150,서해안선,35.99570641604175,126.81252269899309
1874,0150CZS030,S,181715.541891,379728.645634,150,서해안선,36.01500520293126,126.79716988373211
1875,0150CZS030,S,181049.08587100002,382551.82650900004,150,서해안선,36.04043564290668,126.78970930109868
1876,0150CZS030,S,180724.39951,383492.432324,150,서해안선,36.04890620482134,126.78608347913266
1877,0150CZS040,S,180231.867645,384242.631857,150,서해안선,36.05565727055412,126.78059873810423
1878,0150CZS050,S,177567.247136,385518.209273,150,서해안선,36.06709520765196,126.75098883880051
1879,0150CZS050,S,176781.855861,385957.608809,150,서해안선,36.071036711269706,126.74225788940726
1880,0150CZS050,S,174792.88431300002,387780.98820900003,150,서해안선,36.08741969808135,126.72012053145389
1881,0150CZS050,S,173363.328748,388848.208327,150,서해안선,36.096999449741425,126.70421204936554
1882,0150CZS050,S,172282.016136,389029.26767800003,150,서해안선,36.098600926718895,126.69219836071808
1883,0150CZS050,S,168341.4806,390069.57331199996,150,서해안선,36.10785578148459,126.64839857074661
1884,0150CZS060,S,166878.846247,391963.233636,150,서해안선,36.124872633656985,126.63207515754755
1885,0150CZS060,S,166127.37651099998,393248.28381399997,150,서해안선,36.13642750727282,126.62367236693731
1886,0150CZS060,S,163530.24668900002,398600.337241,150,서해안선,36.184565384503834,126.59457040275475
1887,0150CZS060,S,162948.320705,400300.982519,150,서해안선,36.199869200754726,126.58802108344328
1888,0150CZS060,S,161963.28491800002,402042.03618,150,서해안선,36.21552099151808,126.57698427336963
1889,0150CZS060,S,161098.286748,403610.26234099997,150,서해안선,36.22961905497092,126.56728682526187
1890,0150CZS060,S,160439.6028,405252.323897,150,서해안선,36.24439012399189,126.5598773802325
1891,0150CZS060,S,160588.753971,406903.356471,150,서해안선,36.259274816399866,126.56145355620289
1892,0150CZS060,S,161097.666242,407517.752557,150,서해안선,36.264832187799605,126.56708574899942
1893,0150CZS060,S,162973.36871900002,409580.462136,150,서해안선,36.28349441559795,126.58786081526
1894,0150CZS070,S,163012.086596,411553.635076,150,서해안선,36.301277470674606,126.58819833425669
1895,0150CZS070,S,163117.427735,413535.284619,150,서해안선,36.31913941228783,126.5892774617075
1896,0150CZS070,S,161961.52287000002,415007.125127,150,서해안선,36.33235812947478,126.57633388062966
1897,0150CZS070,S,160644.400823,416832.734285,150,서해안선,36.348756815236875,126.56157217943888
1898,0150CZS070,S,160297.966952,419208.19723600004,150,서해안선,36.37014914040582,126.55759181445215
1899,0150CZS070,S,160116.848511,420797.260444,150,서해안선,36.38446148761467,126.55549215124212
1900,0150CZS080,S,160316.390599,423050.668589,150,서해안선,36.40477626922958,126.55760097844555
1901,0150CZS080,S,161773.046759,424957.188042,150,서해안선,36.422015850266014,126.5737457318571
1902,0150CZS080,S,162715.039393,427480.822983,150,서해안선,36.44479448344722,126.58412798051398
1903,0150CZS090,S,163339.14779400002,429168.195673,150,서해안선,36.46002416295601,126.59100922735483
1904,0150CZS090,S,162944.377009,431514.00458,150,서해안선,36.48114799485836,126.58649297700649
1905,0150CZS090,S,162897.24673699998,433884.770283,150,서해안선,36.50250999276838,126.58585333499157
1906,0150CZS090,S,162851.85906199997,436265.78188699996,150,서해안선,36.52396430519092,126.58523224728468
1907,0150CZS090,S,162523.962278,438434.21638,150,서해안선,36.54349191226246,126.58146600874575
1908,0150CZS090,S,162131.068815,440678.69466599997,150,서해안선,36.563701999272304,126.57696804136366
1909,0150CZS100,S,161284.351763,442380.20116099995,150,서해안선,36.579000709115554,126.56742414599128
1910,0150CZS100,S,160538.304041,444228.49892299995,150,서해안선,36.595625519444326,126.55899391918118
1911,0150CZS100,S,160116.771925,446383.374214,150,서해안선,36.61502590016722,126.55417145804124
1912,0150CZS100,S,159989.238522,447576.919264,150,서해안선,36.625775741875444,126.55268375158265
1913,0150CZS110,S,160409.24970699998,450020.39602399996,150,서해안선,36.64781170572202,126.55725333806443
1914,0150CZS110,S,160193.729789,452469.83555699995,150,서해안선,36.66987479318259,126.55471612543661
1915,0150CZS110,S,160363.684014,454891.63450299995,150,서해안선,36.69170480916484,126.55649196247413
1916,0150CZS110,S,160890.709704,457008.034196,150,서해안선,36.710797536306714,126.56228080302817
1917,0150CZS110,S,160982.429394,458204.52495200007,150,서해안선,36.72158287587167,126.56324629348644
1918,0150CZS110,S,161021.233886,459203.508919,150,서해안선,36.73058629158461,126.56362972239441
1919,0150CZS110,S,161194.336204,460086.642522,150,서해안선,36.73855126892602,126.56552272449515
1920,0150CZS110,S,161382.700241,460966.973075,150,서해안선,36.74649157099928,126.56758713848781
1921,0150CZS120,S,161591.993716,461945.118184,150,서해안선,36.75531407814663,126.56988142264389
1922,0150CZS120,S,161597.244736,463324.196763,150,서해안선,36.767741073783384,126.56987083784995
1923,0150CZS120,S,161255.696722,464368.98073,150,서해안선,36.77714163727915,126.56599237252613
1924,0150CZS120,S,161212.052081,465264.78899399994,150,서해안선,36.78521188846751,126.5654579164122
1925,0150CZS120,S,161361.991724,466050.37116700003,150,서해안선,36.792296805104,126.56709782755698
1926,0150CZS120,S,161550.92791199998,466930.579095,150,서해안선,36.800235936883354,126.56917020685061
1927,0150CZS120,S,162174.322194,468388.409758,150,서해안선,36.81339735762948,126.57608288406468
1928,0150CZS120,S,162673.353263,469137.69674799993,150,서해안선,36.82016888362175,126.58163870792819
1929,0150CZS130,S,163172.384223,469886.98363999993,150,서해안선,36.82694014755828,126.58719550630809
1930,0150CZS130,S,163749.501048,470702.90751000005,150,서해안선,36.834314600900704,126.593625434184
1931,0150CZS130,S,164110.427555,471048.298946,150,서해안선,36.837440631620225,126.5976550930841
1932,0150CZS130,S,164499.390818,471362.703755,150,서해안선,36.84028836294299,126.60200084271072
1933,0150CZS130,S,165588.478167,472243.049892,150,서해안선,36.84826128215854,126.61417054853656
1934,0150CZS130,S,166694.271519,473100.84297700005,150,서해안선,36.856030325761076,126.6265311014809
1935,0150CZS140,S,167417.0279,473440.226438,150,서해안선,36.8591136481103,126.63462091574458
1936,0150CZS140,S,168193.632248,473631.116992,150,서해안선,36.860860186687994,126.64332145647057
1937,0150CZS140,S,168877.83826,473779.91986,150,서해안선,36.8622238054896,126.65098795602307
1938,0150CZS140,S,169554.768281,473957.842293,150,서해안선,36.863849089180206,126.65857196937587
1939,0150CZS150,S,170412.13171800002,474232.415558,150,서해안선,36.866350465112546,126.66817602392648
1940,0150CZS150,S,171158.89926500001,474516.46515299997,150,서해안선,36.86893308796434,126.67654000924894
1941,0150CZS150,S,171811.879447,474974.920748,150,서해안선,36.87308388207449,126.68384621579952
1942,0150CZS150,S,172673.042306,476075.435358,150,서해안선,36.88302578791717,126.69346513388432
1943,0150CZS160,S,173392.157768,476766.70097299997,150,서해안선,36.88927522892756,126.70150732474244
1944,0150CZS160,S,173935.755243,477207.998432,150,서해안선,36.89326686537502,126.70759028217985
1945,0150CZS160,S,173935.755243,477207.998432,150,서해안선,36.89326686537502,126.70759028217985
1946,0150CZS160,S,174249.053673,477456.85553400003,150,서해안선,36.89551788170531,126.71109662447157
1947,0150CZS160,S,175103.542544,478149.899246,150,서해안선,36.90178573092849,126.72066038632231
1948,0150CZS170,S,175808.835564,478513.28282799997,150,서해안선,36.90507847413554,126.72856213230966
1949,0150CZS170,S,176756.513881,478833.261309,150,서해안선,36.90798557683775,126.73918567583664
1950,0150CZS170,S,177583.81261700002,479179.741828,150,서해안선,36.911127685358366,126.74845843192631
