,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_NAME,CONNECT,MAX_SPD,ROAD_TYPE,ROAD_NO
0,2570015801,2500008801,2570007200,2.0,101,중앙고속국도,0,100.0,0,55
1,2510366200,2510142600,2510140800,1.0,101,중앙고속도로,101,50.0,0,55
2,2510366300,2510145800,2510142600,1.0,101,중앙고속도로연결로,101,50.0,0,55
3,2510366400,2510145800,2510140800,2.0,101,중앙고속도로,0,100.0,0,55
4,2510366500,2510142600,2510145800,1.0,101,중앙고속도로연결로,101,50.0,0,55
5,2510366600,2510140800,2510142600,1.0,101,중앙고속도로,101,40.0,0,55
6,2510366700,2510140800,2510145800,2.0,101,중앙고속도로,0,100.0,0,55
7,2510387800,2510142700,2510142600,2.0,101,중앙고속도로연결로,101,50.0,0,55
8,2510387900,2510142600,2510142700,2.0,101,중앙고속도로연결로,101,50.0,0,55
9,2510388000,2510142700,2510013700,1.0,101,중앙고속도로연결로,101,50.0,0,55
10,2510388100,2510012600,2510142700,1.0,101,중앙고속도로,101,50.0,0,55
11,2510389400,2510142700,2510012602,1.0,101,중앙고속도로,101,50.0,0,55
12,2510389500,2510013700,2510142700,1.0,101,중앙고속도로연결로,101,50.0,0,55
13,3580008404,3580025400,3580012300,2.0,101,중부내륙고속도로,0,100.0,0,14
14,3580008304,3580012300,3580025400,2.0,101,중부내륙고속도로,0,100.0,0,14
15,3530047400,3530022000,3530021900,2.0,101,중부내륙고속도로,0,100.0,0,14
16,3530047500,3530021900,3530022000,2.0,101,중부내륙고속도로,0,100.0,0,14
17,3530048200,3530021700,3530021400,2.0,101,중부내륙고속도로,0,100.0,0,14
18,3530048300,3530021400,3530021700,2.0,101,중부내륙고속도로,0,100.0,0,14
19,3530048400,3530021500,3530021700,1.0,101,중부내륙고속도로,101,40.0,0,14
20,3530048500,3530021700,3530021500,1.0,101,중부내륙고속도로,101,40.0,0,14
21,3530048600,3530021800,3530021600,1.0,101,중부내륙고속도로,101,40.0,0,14
22,3530046900,3530021600,3530021800,1.0,101,중부내륙고속도로,101,40.0,0,14
23,3530047000,3530021600,3530021500,1.0,101,중부내륙고속도로,101,40.0,0,14
24,3530047100,3530021500,3530021400,1.0,101,중부내륙고속도로,101,40.0,0,14
25,3530047200,3530021400,3530021500,1.0,101,중부내륙고속도로,101,40.0,0,14
26,3530047300,3530021500,3530021600,1.0,101,중부내륙고속도로,101,40.0,0,14
27,3530046800,3530022100,3530022000,2.0,101,중부내륙고속도로,0,100.0,0,14
28,3530046300,3530022000,3530022100,2.0,101,중부내륙고속도로,0,100.0,0,14
29,3530046400,3530021900,3530021700,2.0,101,중부내륙고속도로,0,100.0,0,14
30,3530046500,3530021700,3530021900,2.0,101,중부내륙고속도로,0,100.0,0,14
31,3530046700,3530021400,3680012800,2.0,101,중부내륙고속도로,0,100.0,0,14
32,3580008403,3580024800,3580025400,2.0,101,중부내륙고속도로,0,100.0,0,14
33,3580008303,3580025400,3580024800,2.0,101,중부내륙고속도로,0,100.0,0,14
34,3670017100,3670008500,3670008400,1.0,101,중부내륙고속도로,101,40.0,0,14
35,3670017400,3670008500,3670008300,1.0,101,중부내륙고속도로,101,40.0,0,14
36,3670017500,3670008200,3670008300,1.0,101,중부내륙고속도로,101,40.0,0,14
37,3670018200,3670008200,3670008500,2.0,101,중부내륙고속도로,0,100.0,0,14
38,3670018300,3670008500,3680011900,2.0,101,중부내륙고속도로,0,100.0,0,14
39,3670018400,3680011900,3670008500,2.0,101,중부내륙고속도로,0,100.0,0,14
40,3670018500,3670008500,3670008200,2.0,101,중부내륙고속도로,0,100.0,0,14
41,3680026200,3680012200,3680012700,2.0,101,중부내륙고속도로,0,100.0,0,14
42,3680026300,3680012700,3680012300,2.0,101,중부내륙고속도로,0,100.0,0,14
43,3680026400,3680012100,3680012200,2.0,101,중부내륙고속도로,0,100.0,0,14
44,3680026500,3680012300,3680012100,2.0,101,중부내륙고속도로,0,100.0,0,14
45,3680026600,3680012600,3680012700,1.0,101,중부내륙고속도로,101,40.0,0,14
46,3680026700,3680012700,3680012600,1.0,101,중부내륙고속도로,101,40.0,0,14
47,3680026800,3680012800,3680012700,2.0,101,중부내륙고속도로,0,100.0,0,14
48,3680026900,3680012700,3680012800,2.0,101,중부내륙고속도로,0,100.0,0,14
49,3680027000,3680012400,3680012500,1.0,101,중부내륙고속도로,101,40.0,0,14
50,3680027100,3680012500,3680012400,1.0,101,중부내륙고속도로,101,40.0,0,14
51,3680027200,3680012500,3680012600,1.0,101,중부내륙고속도로,101,40.0,0,14
52,3680027300,3680012600,3680012800,1.0,101,중부내륙고속도로,101,40.0,0,14
53,3680027400,3680012800,3680012600,1.0,101,중부내륙고속도로,101,40.0,0,14
54,3680027500,3680012600,3680012500,1.0,101,중부내륙고속도로,101,40.0,0,14
55,3680027600,3680012100,3680012000,1.0,101,중부내륙고속도로,101,40.0,0,14
56,3680025300,3680012000,3680012100,1.0,101,중부내륙고속도로,101,40.0,0,14
57,3680025400,3680012000,3680011900,1.0,101,중부내륙고속도로,101,40.0,0,14
58,3680025500,3680011900,3680012000,1.0,101,중부내륙고속도로,101,40.0,0,14
59,3680025600,3680011700,3680011800,1.0,101,중부내륙고속도로,101,40.0,0,14
60,3680025700,3680011800,3680012000,1.0,101,중부내륙고속도로,101,40.0,0,14
61,3680025800,3680012000,3680011800,1.0,101,중부내륙고속도로,101,40.0,0,14
62,3680025900,3680011800,3680011700,1.0,101,중부내륙고속도로,101,40.0,0,14
63,3680026000,3680011900,3680012100,2.0,101,중부내륙고속도로,0,100.0,0,14
64,3680026100,3680012100,3680011900,2.0,101,중부내륙고속도로,0,100.0,0,14
65,3530047600,3530022100,3530017800,2.0,101,중부내륙고속도로,0,100.0,0,14
66,3530047700,3530017800,3530022100,2.0,101,중부내륙고속도로,0,100.0,0,14
67,3530047800,3530022100,3530017600,1.0,101,중부내륙고속도로,101,40.0,0,14
68,3530047900,3530017600,3530022100,1.0,101,경부고속도로,101,40.0,0,14
69,3530048000,3530017000,3530022100,1.0,101,경부고속도로,101,40.0,0,14
70,3530048100,3530022100,3530017000,1.0,101,중부내륙고속도로,101,40.0,0,14
71,3580008402,3580002000,3580024800,2.0,101,중부내륙고속도로,0,100.0,0,14
72,3580008302,3580024800,3580002000,2.0,101,중부내륙고속도로,0,100.0,0,14
73,1570001503,1570000900,1570012800,1.0,101,중부내륙고속도로,101,40.0,0,14
74,1570001603,1570012800,1570000900,1.0,101,중부내륙고속도로,101,40.0,0,14
75,1570029900,1570001100,1570012600,2.0,101,중부내륙고속도로,0,100.0,0,14
76,1570030200,1570012600,1570001100,2.0,101,중부내륙고속도로,0,100.0,0,14
77,1570029300,1570012900,3670008200,2.0,101,중부내륙고속도로,0,100.0,0,14
78,1570029400,3670008200,1570012900,2.0,101,중부내륙고속도로,0,100.0,0,14
79,1570029500,1570012900,1570012600,1.0,101,중부내륙고속도로,101,40.0,0,14
80,1570029600,1570012800,1570012900,1.0,101,중부내륙고속도로,101,40.0,0,14
81,1570030300,1570012600,1570012800,1.0,101,중부내륙고속도로,101,40.0,0,14
82,1570030400,1570012600,1570012900,1.0,101,중부내륙고속도로,101,40.0,0,14
83,1570001502,1570012800,1570012700,1.0,101,중부내륙고속도로,101,40.0,0,14
84,1570001602,1570012700,1570012800,1.0,101,중부내륙고속도로,101,40.0,0,14
85,1570029800,1570000900,1570012600,1.0,101,중부내륙고속도로,101,40.0,0,14
86,1570030000,1570012600,3910015900,2.0,101,중부내륙고속도로,0,100.0,0,14
87,1570029700,1570012900,1570000900,1.0,101,중부내륙고속도로,101,40.0,0,14
88,1540094200,1540033200,1540004400,3.0,101,경부고속도로진입로,101,50.0,0,1
89,1540094300,1540033300,1540033200,3.0,101,경부고속도로진입로,101,50.0,0,1
90,1540096900,1540004900,1540004800,4.0,101,경부고속도로,0,100.0,0,1
91,1510047200,1510018700,1510004600,4.0,101,경부고속도로,0,100.0,0,1
92,1510047300,1510004600,1540004900,4.0,101,경부고속도로,0,100.0,0,1
93,1510043900,1510003100,1510017500,2.0,101,경부고속도로,0,100.0,0,1
94,1510044200,1510017500,1510003100,3.0,101,경부고속도로,0,100.0,0,1
95,1510051900,1510018500,1510018700,2.0,101,경부고속도로,0,100.0,0,1
96,1510052000,1510018500,1510018100,4.0,101,경부고속도로,0,100.0,0,1
97,1540099700,1540004400,1540033200,3.0,101,경부고속도로진출로,101,50.0,0,1
98,1510053000,1510018100,1510018500,2.0,101,경부고속도로,0,100.0,0,1
99,1510053100,1510018700,1510018500,4.0,101,경부고속도로,0,100.0,0,1
100,1540096400,1540004300,1540004500,4.0,101,경부고속도로,0,100.0,0,1
101,1540096500,1540004500,1540004800,4.0,101,경부고속도로,0,100.0,0,1
102,1540096600,1540004800,1540004900,4.0,101,경부고속도로,0,100.0,0,1
103,1510047000,1540004900,1510004600,4.0,101,경부고속도로,0,100.0,0,1
104,1510047100,1510004600,1510018700,4.0,101,경부고속도로,0,100.0,0,1
105,1540096700,1540004500,1540004300,4.0,101,경부고속도로,0,100.0,0,1
106,1540096800,1540004800,1540004500,4.0,101,경부고속도로,0,100.0,0,1
107,1510044300,1510017500,1510018100,2.0,101,경부고속도로,0,100.0,0,1
108,1510044500,1510018100,1510017500,4.0,101,경부고속도로,0,100.0,0,1
109,1570001604,1570013300,1570013000,1.0,101,중부내륙고속도로,101,40.0,0,14
110,1570001505,1570012700,1570013300,1.0,101,중부내륙고속도로,101,40.0,0,14
111,1570001605,1570013300,1570012700,1.0,101,중부내륙고속도로,101,40.0,0,14
112,1860166700,1865780400,1865780500,2.0,101,호남고속도로지선,101,50.0,0,251
113,1860167100,1865780400,1865780300,2.0,101,호남고속도로지선,101,50.0,0,251
114,1860007403,1860005600,1865780500,2.0,101,호남고속도로지선,0,100.0,0,251
115,1860007303,1865780500,1860005600,2.0,101,호남고속도로지선,0,100.0,0,251
116,1860007402,1865780300,1860003300,2.0,101,호남고속도로지선,0,100.0,0,251
117,1860007302,1860003300,1865780300,2.0,101,호남고속도로지선,0,100.0,0,251
118,1860007404,1865780500,1865780300,2.0,101,호남고속도로지선,0,100.0,0,251
119,1860007304,1865780300,1865780500,2.0,101,호남고속도로지선,0,100.0,0,251
120,1450064500,1960079700,1450023900,3.0,101,부산울산고속도로,0,100.0,0,65
121,1450065000,1450023900,1960079700,3.0,101,부산울산고속도로,0,100.0,0,65
122,1450065100,1450023800,1450023700,1.0,101,부산울산고속도로,101,50.0,0,65
123,1450065200,1450023900,1450023800,1.0,101,부산울산고속도로,101,50.0,0,65
124,1450065300,1450023800,1450023900,1.0,101,부산울산고속도로,101,50.0,0,65
125,1450065400,1450023700,1450023800,1.0,101,부산울산고속도로,101,50.0,0,65
126,1450065500,1450023900,1450023700,3.0,101,부산울산고속도로,0,100.0,0,65
127,1450065600,1450023700,1450023900,3.0,101,부산울산고속도로,0,100.0,0,65
128,1450065900,1450023500,1450023600,1.0,101,부산울산고속도로,101,50.0,0,65
129,1450066000,1450023400,1450023500,1.0,101,부산울산고속도로,101,50.0,0,65
130,1450066100,1450023500,1450023400,1.0,101,부산울산고속도로,101,50.0,0,65
131,1450066200,1450023600,1450023400,3.0,101,부산울산고속도로,0,100.0,0,65
132,1450066300,1450023400,1450023600,3.0,101,부산울산고속도로,0,100.0,0,65
133,1450066400,1450023400,1450023300,3.0,101,부산울산고속도로,0,100.0,0,65
134,1450064600,1450000300,1450023300,1.0,101,부산울산고속도로,101,50.0,0,65
135,1450064700,1450023300,1450000300,1.0,101,부산울산고속도로,101,50.0,0,65
136,1450064800,1450023600,1450023500,1.0,101,부산울산고속도로,101,50.0,0,65
137,1450064900,1450023300,1450023400,3.0,101,부산울산고속도로,0,100.0,0,65
138,1410016200,1410008200,1370015400,2.0,101,남해고속도로,0,100.0,3,10
139,1410016300,1370015400,1410008200,2.0,101,남해고속도로,0,100.0,3,10
140,1370042500,1370015200,1370002500,2.0,101,남해고속도로,0,100.0,0,10
141,1370042600,1370015400,1370015200,2.0,101,남해고속도로,0,100.0,0,10
142,1370042800,1370015500,1370015600,1.0,101,남해고속도로진출로,101,40.0,0,10
143,1370043200,1370015500,1370008800,1.0,104,남해고속도로진출로,103,40.0,0,10
144,1370043300,1370015400,1370015500,1.0,101,남해고속도로진출로,101,40.0,0,10
145,1370044100,1370015700,1370015400,1.0,101,남해고속도로진입로,101,40.0,0,10
146,1370044200,1370015200,1370015300,1.0,101,남해고속도로진출로,101,40.0,0,10
147,1370044300,1370015100,1370015200,1.0,101,남해고속도로진입로,101,40.0,0,0
148,1370044400,1370015000,1370002500,1.0,101,남해고속도로진입로,101,40.0,0,0
149,1410013901,1410041900,1410006800,3.0,101,중앙고속도로,0,80.0,0,55
150,1410013902,1410042000,1410041900,3.0,101,중앙고속도로,0,80.0,0,55
151,1410013903,1410007200,1410042000,3.0,101,중앙고속도로,0,80.0,0,55
152,1410013803,1410042000,1410007200,3.0,101,중앙고속도로,0,80.0,0,55
153,1410013802,1410041900,1410042000,3.0,101,중앙고속도로,0,80.0,0,55
154,1410013801,1410006800,1410041900,3.0,101,중앙고속도로,0,80.0,0,55
155,1410120100,1410042000,1410038400,1.0,101,부산대구고속국도,101,40.0,0,55
156,1410120200,1410038300,1410041900,1.0,101,부산대구고속국도,101,40.0,0,55
157,1370042300,1370015200,1370015400,2.0,101,남해고속도로,0,100.0,0,10
158,1370042400,1370002500,1370015200,2.0,101,남해고속도로,0,100.0,3,10
159,1450067000,1450005701,1450023800,1.0,101,부산울산고속도로,101,40.0,0,65
160,1450067100,1450005702,1450023800,1.0,101,부산울산고속도로,101,40.0,0,65
161,1450067200,1450023800,1450005701,1.0,101,부산울산고속도로,101,40.0,0,65
162,1450066900,1450023800,1450005702,1.0,101,부산울산고속도로,101,40.0,0,65
163,1960214800,1960080400,1960080500,1.0,101,부산울산고속도로,101,50.0,0,65
164,1960214900,1960080300,1960080400,1.0,101,부산울산고속도로,101,50.0,0,65
165,1960215000,1960080500,1960080400,1.0,101,부산울산고속도로,101,50.0,0,65
166,1960215100,1960080400,1960080300,1.0,101,부산울산고속도로,101,50.0,0,65
167,1930211300,1960080600,1960080500,3.0,101,부산울산고속도로,0,100.0,0,65
168,1930211400,1960080500,1960080600,3.0,101,부산울산고속도로,0,100.0,0,65
169,1960215200,1960080500,1960080300,3.0,101,부산울산고속도로,0,100.0,0,65
170,1960215300,1960080300,1960080500,3.0,101,부산울산고속도로,0,100.0,0,65
171,1960216100,1960080300,1960080200,3.0,101,부산울산고속도로,0,100.0,0,65
172,1960216200,1960080200,1960080300,3.0,101,부산울산고속도로,0,100.0,0,65
173,1960216300,1960080200,1960080000,3.0,101,부산울산고속도로,0,100.0,0,65
174,1960216400,1960080000,1960080200,3.0,101,부산울산고속도로,0,100.0,0,65
175,1960216500,1960079900,1960079800,1.0,101,부산울산고속도로,101,50.0,0,65
176,1960216600,1960079700,1960079900,1.0,101,부산울산고속도로,101,50.0,0,65
177,1960216700,1960079800,1960079900,1.0,101,부산울산고속도로,101,50.0,0,65
178,1960216800,1960079900,1960079700,1.0,101,부산울산고속도로,101,50.0,0,65
179,1960216900,1960080000,1960079800,3.0,101,부산울산고속도로,0,100.0,0,65
180,1960217000,1960079800,1960080000,3.0,101,부산울산고속도로,0,100.0,0,65
181,1960217100,1960079800,1960079700,3.0,101,부산울산고속도로,0,100.0,0,65
182,1960217200,1960079700,1960079800,3.0,101,부산울산고속도로,0,100.0,0,65
183,1960218500,1960080800,1960079900,1.0,101,부산울산고속도로,101,40.0,0,65
184,1960218600,1960079900,1960080800,1.0,101,부산울산고속도로,101,40.0,0,65
185,3080413900,3080137400,3080137300,1.0,101,호남고속도로,101,40.0,0,14
186,3080414100,3080137500,3080137300,1.0,101,호남고속도로,101,40.0,0,14
187,3080414300,3080002900,3080137400,2.0,101,호남고속도로,0,100.0,0,14
188,3080414400,3080137400,3080137500,2.0,101,호남고속도로,0,100.0,0,14
189,3080414600,3080137400,3080002900,2.0,101,호남고속도로,0,100.0,0,14
190,3180038800,3180017800,3180017900,1.0,101,서해안고속도로,101,40.0,0,14
191,3180039400,3180018000,3180017900,1.0,101,서해안고속도로,101,40.0,0,14
192,3180039600,3180018000,3180017800,2.0,101,서해안고속도로,0,100.0,0,14
193,3180039700,3180017800,3180018000,2.0,101,서해안고속도로,0,100.0,0,14
194,3180039200,3180017800,3410006900,2.0,101,서해안고속도로,0,100.0,0,14
195,3180039300,3410006900,3180017800,2.0,101,서해안고속도로,0,100.0,0,14
196,3180039500,3180005500,3180018000,2.0,101,서해안고속도로,0,100.0,0,14
197,3180039800,3180018000,3180005500,2.0,101,서해안고속도로,0,100.0,0,14
198,3070055605,3070024801,2950014300,2.0,101,서해안고속도로,0,110.0,0,15
199,3070055703,2950014300,3070024800,2.0,101,서해안고속도로,0,110.0,0,15
200,3070055704,2950014400,2950014300,2.0,101,서해안고속도로,0,110.0,0,15
201,3070055604,2950014300,2950014400,2.0,101,서해안고속도로,0,110.0,0,15
202,3070055603,2950014400,2950007100,2.0,101,서해안고속도로,0,110.0,0,15
203,3070055705,2950007100,2950014400,2.0,101,서해안고속도로,0,110.0,0,15
204,3070259800,3070086300,3070086600,1.0,101,서해안고속도로진입로,101,40.0,0,15
205,3070259900,3070086600,3070086300,1.0,101,서해안고속도로진출로,103,40.0,0,15
206,3070260300,3070086600,3070086900,1.0,101,서해안고속도로진입로,101,40.0,0,15
207,3070245600,3070086900,3070086600,1.0,101,서해안고속도로진출로,103,40.0,0,15
208,3070261500,3070009600,3070086900,1.0,101,서해안고속도로진출로,103,40.0,0,15
209,3070261600,3070086900,3070009600,1.0,101,서해안고속도로진입로,101,40.0,0,15
210,2860025303,2860036100,2860026401,2.0,101,천안논산고속도로,0,100.0,0,25
211,2860173000,2860034000,2860033500,2.0,101,서천공주고속도로,0,110.0,0,151
212,2860173100,2860033500,2860034000,2.0,101,서천공주고속도로,0,110.0,0,151
213,2860173200,2860033500,2860033300,2.0,101,서천공주고속도로,0,110.0,0,151
214,2860174000,2960012500,2860033300,2.0,101,서천공주고속도로,0,110.0,0,151
215,2860174100,2860033300,2960012500,2.0,101,서천공주고속도로,0,110.0,0,151
216,2860173300,2860033300,2860033500,2.0,101,서천공주고속도로,0,110.0,0,151
217,2860173400,2860033500,2860033400,2.0,101,서천공주고속도로,101,50.0,0,151
218,2860173500,2860033400,2860033500,2.0,101,서천공주고속도로,101,50.0,0,151
219,2860173600,2860033400,2860033300,2.0,101,서천공주고속도로,101,50.0,0,151
220,2860173700,2860033300,2860033400,2.0,101,서천공주고속도로,101,50.0,0,151
221,2860175400,2860034400,2860035000,2.0,101,천안논산고속도로,101,50.0,0,25
222,2860175500,2860034400,2860033800,2.0,101,천안논산고속도로,101,50.0,0,25
223,2860175600,2860034300,2860033800,2.0,101,천안논산고속도로,101,50.0,0,25
224,2860025304,2860035000,2860036100,2.0,101,천안논산고속도로,0,100.0,0,25
225,2860025405,2860036100,2860035000,2.0,101,천안논산고속도로,0,100.0,0,25
226,2860025406,2860026402,2860036100,2.0,101,천안논산고속도로,0,100.0,0,25
227,2860172600,2860034100,2860034000,2.0,101,서천공주고속도로,101,50.0,0,151
228,2860172800,2860034500,2860034000,2.0,101,서천공주고속도로,101,50.0,0,151
229,2860025306,2860011300,2860033800,2.0,101,천안논산고속도로,0,100.0,0,25
230,2860025403,2860033800,2860011300,2.0,101,천안논산고속도로,0,100.0,0,25
231,2860025305,2860033800,2860035000,2.0,101,천안논산고속도로,0,100.0,0,25
232,2860025404,2860035000,2860033800,2.0,101,천안논산고속도로,0,100.0,0,25
233,2950032500,2950014800,2950014700,2.0,101,서천공주고속도로,0,110.0,0,151
234,2950032600,2950014700,2950014600,2.0,101,서천공주고속도로,0,110.0,4,151
235,2950032700,2950014600,2950014700,2.0,101,서천공주고속도로,0,110.0,4,151
236,2950032800,2950014700,2950014800,2.0,101,서천공주고속도로,0,110.0,0,151
237,2950031700,2950014500,2950014200,2.0,101,서천공주고속도로,0,110.0,0,151
238,2950031800,2950014200,2950014500,2.0,101,서천공주고속도로,0,110.0,0,151
239,2950031900,2950014500,2950014300,2.0,101,서해안고속도로,101,50.0,0,15
240,2950032000,2950014300,2950014500,2.0,101,서천공주고속도로,101,50.0,0,151
241,2950032100,2950014400,2950014200,2.0,101,서천공주고속도로,101,50.0,0,151
242,2950032200,2950014200,2950014300,2.0,101,서해안고속도로,101,50.0,0,15
243,2940033300,2940015600,2940015500,2.0,101,서천공주고속도로,0,110.0,0,151
244,2940033400,2940015500,2940015600,2.0,101,서천공주고속도로,0,110.0,0,151
245,2940033500,2940015500,2940015300,2.0,101,서천공주고속도로,0,110.0,0,151
246,2940033600,2940015300,2940015500,2.0,101,서천공주고속도로,0,110.0,0,151
247,2960027800,2960012200,2960012000,2.0,101,서천공주고속도로,0,110.0,0,151
248,2960027900,2960012000,2960012200,2.0,101,서천공주고속도로,0,110.0,0,151
249,2940031500,2960011800,2940016500,2.0,101,서천공주고속도로,0,110.0,0,151
250,2940031600,2940016300,2940016100,2.0,101,서천공주고속도로,0,110.0,0,151
251,2940031700,2940016100,2940016300,2.0,101,서천공주고속도로,0,110.0,0,151
252,2940031800,2940016300,2940016200,2.0,101,서천공주고속도로,101,50.0,0,151
253,2940031900,2940016200,2940016300,2.0,101,서천공주고속도로,101,50.0,0,151
254,2940032000,2940016100,2940016200,2.0,101,서천공주고속도로,101,50.0,0,151
255,2940032100,2940016200,2940016100,2.0,101,서천공주고속도로,101,50.0,0,151
256,2940034700,2940014900,2940014800,2.0,101,서천공주고속도로,0,110.0,4,151
257,2950032300,2950014600,2950014500,2.0,101,서천공주고속도로,0,110.0,0,151
258,2950032400,2950014500,2950014600,2.0,101,서천공주고속도로,0,110.0,0,151
259,2960028000,2960012200,2960012100,2.0,101,서천공주고속도로,101,50.0,0,151
260,2960028100,2960012000,2960012100,2.0,101,서천공주고속도로,101,50.0,0,151
261,2960028200,2960012100,2960012000,2.0,101,서천공주고속도로,101,50.0,0,151
262,2960028300,2960012100,2960012200,2.0,101,서천공주고속도로,101,50.0,0,151
263,2960028400,2960012100,2960012300,2.0,101,서천공주고속도로,101,50.0,0,151
264,2960028500,2960012300,2960012100,2.0,101,서천공주고속도로,101,50.0,0,151
265,2960028600,2960012000,2960011900,2.0,101,서천공주고속도로,0,110.0,0,151
266,2940033100,2940016100,2940015600,2.0,101,서천공주고속도로,0,110.0,0,151
267,2940033200,2940015600,2940016100,2.0,101,서천공주고속도로,0,110.0,0,151
268,2940032200,2940016200,2940016000,2.0,101,서천공주고속도로,101,50.0,0,151
269,2940032300,2940016000,2940016200,2.0,101,서천공주고속도로,101,50.0,0,151
270,2940032400,2940016000,2940015900,2.0,101,서천공주고속도로,101,50.0,0,151
271,2940032500,2940015900,2940016000,2.0,101,서천공주고속도로,101,50.0,0,151
272,2940032600,2940015900,2940015700,2.0,101,서천공주고속도로,101,50.0,0,151
273,2940032700,2940016000,2940015700,2.0,101,서천공주고속도로,101,50.0,0,151
274,2940032900,2940015700,2940016000,2.0,101,서천공주고속도로,101,50.0,0,151
275,2940033700,2940015500,2940015400,2.0,101,서천공주고속도로,101,50.0,0,151
276,2940033800,2940015400,2940015500,2.0,101,서천공주고속도로,101,50.0,0,151
277,2940033900,2940015400,2940015300,2.0,101,서천공주고속도로,101,50.0,0,151
278,2940034000,2940015300,2940015400,2.0,101,서천공주고속도로,101,50.0,0,151
279,2940034100,2940015400,2940015100,2.0,101,서천공주고속도로,101,50.0,0,151
280,2940034200,2940015100,2940015400,2.0,101,서천공주고속도로,101,50.0,0,151
281,2940035200,2940014700,2940014800,2.0,101,서천공주고속도로,0,110.0,0,151
282,2940035300,2950014800,2940014700,2.0,101,서천공주고속도로,0,110.0,4,151
283,2940035400,2940014700,2950014800,2.0,101,서천공주고속도로,0,110.0,4,151
284,2950032900,2950014300,2950014200,2.0,101,서천공주고속도로,101,50.0,0,151
285,2950033000,2950014200,2950014400,2.0,101,서해안고속도로,101,50.0,0,15
286,2950033100,2950014500,2950014400,2.0,101,서해안고속도로,101,50.0,0,15
287,2950033200,2950014400,2950014500,2.0,101,서천공주고속도로,101,50.0,0,151
288,2950033300,2950014200,2950014100,2.0,101,서천공주고속도로,0,110.0,0,151
289,2950033400,2950014100,2950014200,2.0,101,서천공주고속도로,0,110.0,0,151
290,2960027400,2960012200,2960012400,2.0,101,서천공주고속도로,0,110.0,0,151
291,2960027500,2960012400,2960012500,2.0,101,서천공주고속도로,0,110.0,4,151
292,2960027600,2960012500,2960012400,2.0,101,서천공주고속도로,0,110.0,4,151
293,2960027700,2960012400,2960012200,2.0,101,서천공주고속도로,0,110.0,0,151
294,2960028700,2960011900,2960012000,2.0,101,서천공주고속도로,0,110.0,0,151
295,2960028800,2960011900,2960011800,2.0,101,서천공주고속도로,0,110.0,3,151
296,2960028900,2960011800,2960011900,2.0,101,서천공주고속도로,0,110.0,3,151
297,2940035500,2940016500,2940016400,2.0,101,서천공주고속도로,0,110.0,4,151
298,2940035600,2940016400,2940016300,2.0,101,서천공주고속도로,0,110.0,0,151
299,2940035700,2940016300,2940016400,2.0,101,서천공주고속도로,0,110.0,0,151
300,2940035800,2940016400,2940016500,2.0,101,서천공주고속도로,0,110.0,4,151
301,2940035900,2940016500,2960011800,2.0,101,서천공주고속도로,0,110.0,0,151
302,2940034800,2940014800,2940014900,2.0,101,서천공주고속도로,0,110.0,4,151
303,2940034900,2940014900,2940015300,2.0,101,서천공주고속도로,0,110.0,0,151
304,2940035000,2940015300,2940014900,2.0,101,서천공주고속도로,0,110.0,0,151
305,2940035100,2940014800,2940014700,2.0,101,서천공주고속도로,0,110.0,0,151
306,2790031900,2740088100,2740088200,1.0,101,경부고속도로,101,40.0,0,14
307,2790032000,2740088300,2740088200,1.0,101,경부고속도로,101,40.0,0,14
308,2740223200,2740088300,2740088100,2.0,101,경부고속도로,0,100.0,0,14
309,2740223500,2740088100,2740088300,2.0,101,경부고속도로,0,100.0,0,14
310,2230017500,2230009700,2230001400,2.0,107,고속도로진입로,0,60.0,0,-
311,2230017600,2230001400,2230009700,2.0,107,고속도로진입로,0,60.0,0,-
312,2310207700,2310077600,2310077700,1.0,101,평택음성고속도로,101,40.0,0,14
313,2310207800,2310077700,2310077600,1.0,101,평택음성고속도로,101,40.0,0,14
314,2310207400,2310077700,2310012000,3.0,101,평택음성고속도로,0,100.0,0,14
315,2310207500,2310012000,2310077700,3.0,101,평택음성고속도로,0,100.0,0,14
316,3270031900,3270015900,3270015800,4.0,101,무안-광주고속국도,0,100.0,0,14
317,3270032000,3270015800,3270015900,4.0,101,무안-광주고속국도,0,100.0,0,14
318,3270032100,3270015600,3270015800,1.0,101,무안-광주고속국도,101,40.0,0,14
319,3270032200,3270015500,3270015400,1.0,101,무안-광주고속국도,101,40.0,0,14
320,3270032300,3270015400,3270015500,1.0,101,무안-광주고속국도,101,40.0,0,14
321,3270032400,3270015800,3270015600,1.0,101,무안-광주고속국도,101,40.0,0,14
322,3270032500,3270015600,3270015500,1.0,101,무안-광주고속국도,101,40.0,0,14
323,3270032600,3270015500,3270015600,1.0,101,무안-광주고속국도,101,40.0,0,14
324,3270032700,3270015600,3270015700,1.0,101,무안-광주고속국도,101,40.0,0,14
325,3270032800,3270015800,3270015700,4.0,101,무안-광주고속국도,0,100.0,0,14
326,3270032900,3270015700,3400016300,4.0,101,무안-광주고속국도,0,100.0,0,14
327,3270033000,3400016300,3270015700,4.0,101,무안-광주고속국도,0,100.0,0,14
328,3270033100,3270015700,3270015800,4.0,101,무안-광주고속국도,0,100.0,0,14
329,3270033200,3270015700,3270015600,1.0,101,무안-광주고속국도,101,40.0,0,14
330,3270033300,3270015900,3270016100,1.0,101,무안-광주고속국도,101,40.0,0,14
