2017-07-15 08:12:01,5840,2017-07-15 21:30:02,2017-07-15 23:00:00,2,행사 ,집회 장소:이태원광장 인원:150명, 행진:이태원광장->이태원4번출구->기업은행->새마을금고->포시즌마트->이태원광장(인도) 1차로 정체 집회 서울청,126.988104445515,37.5340738476054
2017-07-15 08:17:30,5912,2017-07-15 08:15:02,2017-07-15 08:45:00,1,사고 ,통일로 대조동사무소 동명여고 1차로 주의운전 교통사고 -,126.9257328,37.6153202
2017-07-15 08:18:00,5916,2017-07-15 08:13:02,2017-07-15 08:43:00,1,사고 ,사기막골로62번길 선테크시티2앞 유한킴벌리성남물류 2차로 후미 주의운행요망 교통사고 -,127.17212213,37.43561874
2017-07-15 08:18:30,5920,2017-07-15 08:11:02,2017-07-15 18:00:00,0,공사 ,당산로 연기삼거리 빗돌터널동측 1차로 주의운전 도로공사 -,127.2697477,36.5404346
2017-07-15 08:19:00,5922,2017-07-15 08:10:02,2017-07-15 08:40:00,1,사고 ,호국로 축성령전적비입구 금곡공원앞삼거리 1차로 후미 안전운전 요망 교통사고 -,127.099851106019,37.768692690937
2017-07-15 08:19:30,5925,2017-07-15 08:09:02,2017-07-15 18:00:00,0,공사 ,금릉로 금릉사거리 탄금대 1차로 경전철교각공사   -,127.9157024,36.9857156
2017-07-15 08:27:01,6053,2017-07-15 08:24:02,2017-07-15 08:54:00,1,사고 ,사은로 아쿠아폴리스앞 유스호스텔앞 1차로 주의운전 교통사고 -,127.117828,37.2558068
2017-07-15 08:27:30,6062,2017-07-15 08:23:02,2017-07-15 08:53:00,2,행사 ,노해로 극동방송문화센터 농협창동유통센타 1차로 주의운전 행사 -,127.052811016146,37.654091651006
2017-07-15 08:28:01,6066,2017-07-15 08:20:02,2017-07-15 18:00:00,0,공사 ,병풍산길 북충주lc 충주휴게소 2차로 주의운전 도로공사 -,127.8126421,37.0342571
2017-07-15 08:28:30,6070,2017-07-15 08:51:02,2017-07-15 08:51:00,1,사고 ,호국로 축성령전적비입구 금곡공원앞삼거리 1차로 후미 안전운전 주의요망 교통사고 -,127.10003500841,37.7690732201994
2017-07-15 08:32:30,6119,2017-07-15 08:28:02,2017-07-15 08:58:00,1,사고 ,양천로 백석초교후문 송촌스페이스향아파트 1차로 주의운전 교통사고 -,126.8724607,37.5506098
